posicao,titulo,dataLeitura,ano,duracao,classificacao,nota
33,Wicked Little Letters,4/19/2024,2023,1h 40m,R,70
33,Wicked Little Letters,4/20/2024,2023,1h 40m,R,70
33,Wicked Little Letters,4/21/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/22/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/23/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/24/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/25/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/26/2024,2023,1h 40m,R,70
54,Wicked Little Letters,4/27/2024,2023,1h 40m,R,70
79,Wicked Little Letters,4/29/2024,2023,1h 40m,R,70
79,Wicked Little Letters,4/30/2024,2023,1h 40m,R,70
79,Wicked Little Letters,5/2/2024,2023,1h 40m,R,70
79,Wicked Little Letters,5/3/2024,2023,1h 40m,R,70
34,X: A Marca da Morte,4/15/2024,2022,1h 45m,18,65
34,X: A Marca da Morte,4/19/2024,2022,1h 45m,18,65
34,X: A Marca da Morte,4/20/2024,2022,1h 45m,18,65
34,X: A Marca da Morte,4/21/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/22/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/23/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/24/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/25/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/26/2024,2022,1h 45m,18,65
44,X: A Marca da Morte,4/27/2024,2022,1h 45m,18,65
50,X: A Marca da Morte,4/29/2024,2022,1h 45m,18,65
50,X: A Marca da Morte,4/30/2024,2022,1h 45m,18,65
50,X: A Marca da Morte,5/2/2024,2022,1h 45m,18,65
50,X: A Marca da Morte,5/3/2024,2022,1h 45m,18,65
55,X: A Marca da Morte,5/6/2024,2022,1h 45m,18,65
55,X: A Marca da Morte,5/7/2024,2022,1h 45m,18,65
55,X: A Marca da Morte,5/8/2024,2022,1h 45m,18,65
55,X: A Marca da Morte,5/9/2024,2022,1h 45m,18,65
55,X: A Marca da Morte,5/11/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/13/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/14/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/15/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/16/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/17/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/18/2024,2022,1h 45m,18,65
70,X: A Marca da Morte,5/19/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/21/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/22/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/23/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/24/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/25/2024,2022,1h 45m,18,65
68,X: A Marca da Morte,5/26/2024,2022,1h 45m,18,65
61,X: A Marca da Morte,5/29/2024,2022,1h 45m,18,65
61,X: A Marca da Morte,5/30/2024,2022,1h 45m,18,65
35,Late Night with the Devil,4/15/2024,2023,1h 33m,R,75
35,Late Night with the Devil,4/19/2024,2023,1h 33m,R,75
35,Late Night with the Devil,4/20/2024,2023,1h 33m,R,75
35,Late Night with the Devil,4/21/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/22/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/23/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/24/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/25/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/26/2024,2023,1h 33m,R,75
14,Late Night with the Devil,4/27/2024,2023,1h 33m,R,75
8,Late Night with the Devil,4/29/2024,2023,1h 33m,R,75
8,Late Night with the Devil,4/30/2024,2023,1h 33m,R,75
8,Late Night with the Devil,5/2/2024,2023,1h 33m,R,75
8,Late Night with the Devil,5/3/2024,2023,1h 33m,R,75
14,Late Night with the Devil,5/6/2024,2023,1h 33m,R,75
14,Late Night with the Devil,5/7/2024,2023,1h 33m,R,75
14,Late Night with the Devil,5/8/2024,2023,1h 33m,R,75
14,Late Night with the Devil,5/9/2024,2023,1h 33m,R,75
14,Late Night with the Devil,5/11/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/13/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/14/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/15/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/16/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/17/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/18/2024,2023,1h 33m,R,75
20,Late Night with the Devil,5/19/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/21/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/22/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/23/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/24/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/25/2024,2023,1h 33m,R,75
33,Late Night with the Devil,5/26/2024,2023,1h 33m,R,75
43,Late Night with the Devil,5/29/2024,2023,1h 33m,R,75
43,Late Night with the Devil,5/30/2024,2023,1h 33m,R,75
36,Love Lies Bleeding - O Amor Sangra,4/15/2024,2024,1h 44m,R,73
36,Love Lies Bleeding - O Amor Sangra,4/19/2024,2024,1h 44m,R,73
36,Love Lies Bleeding - O Amor Sangra,4/20/2024,2024,1h 44m,R,73
36,Love Lies Bleeding - O Amor Sangra,4/21/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/22/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/23/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/24/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/25/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/26/2024,2024,1h 44m,R,73
38,Love Lies Bleeding - O Amor Sangra,4/27/2024,2024,1h 44m,R,73
13,Love Lies Bleeding - O Amor Sangra,4/29/2024,2024,1h 44m,R,73
13,Love Lies Bleeding - O Amor Sangra,4/30/2024,2024,1h 44m,R,73
13,Love Lies Bleeding - O Amor Sangra,5/2/2024,2024,1h 44m,R,73
13,Love Lies Bleeding - O Amor Sangra,5/3/2024,2024,1h 44m,R,73
7,Love Lies Bleeding - O Amor Sangra,5/6/2024,2024,1h 44m,R,73
7,Love Lies Bleeding - O Amor Sangra,5/7/2024,2024,1h 44m,R,73
7,Love Lies Bleeding - O Amor Sangra,5/8/2024,2024,1h 44m,R,73
7,Love Lies Bleeding - O Amor Sangra,5/9/2024,2024,1h 44m,R,73
7,Love Lies Bleeding - O Amor Sangra,5/11/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/13/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/14/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/15/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/16/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/17/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/18/2024,2024,1h 44m,R,73
15,Love Lies Bleeding - O Amor Sangra,5/19/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/21/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/22/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/23/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/24/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/25/2024,2024,1h 44m,R,73
32,Love Lies Bleeding - O Amor Sangra,5/26/2024,2024,1h 44m,R,73
52,Love Lies Bleeding - O Amor Sangra,5/29/2024,2024,1h 44m,R,73
52,Love Lies Bleeding - O Amor Sangra,5/30/2024,2024,1h 44m,R,73
37,A Bruxa dos Mortos: Baghead,4/15/2024,2023,1h 34m,14,54
37,A Bruxa dos Mortos: Baghead,4/19/2024,2023,1h 34m,14,54
37,A Bruxa dos Mortos: Baghead,4/20/2024,2023,1h 34m,14,54
37,A Bruxa dos Mortos: Baghead,4/21/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/22/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/23/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/24/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/25/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/26/2024,2023,1h 34m,14,54
98,A Bruxa dos Mortos: Baghead,4/27/2024,2023,1h 34m,14,54
38,Duna,4/15/2024,1984,2h 17m,14,63
38,Duna,4/19/2024,1984,2h 17m,14,63
38,Duna,4/20/2024,1984,2h 17m,14,63
38,Duna,4/21/2024,1984,2h 17m,14,63
61,Duna,4/22/2024,1984,2h 17m,14,63
61,Duna,4/23/2024,1984,2h 17m,14,63
61,Duna,4/24/2024,1984,2h 17m,14,63
61,Duna,4/25/2024,1984,2h 17m,14,63
61,Duna,4/26/2024,1984,2h 17m,14,63
61,Duna,4/27/2024,1984,2h 17m,14,63
55,Duna,4/29/2024,1984,2h 17m,14,63
55,Duna,4/30/2024,1984,2h 17m,14,63
55,Duna,5/2/2024,1984,2h 17m,14,63
55,Duna,5/3/2024,1984,2h 17m,14,63
85,Duna,5/6/2024,1984,2h 17m,14,63
85,Duna,5/7/2024,1984,2h 17m,14,63
85,Duna,5/8/2024,1984,2h 17m,14,63
85,Duna,5/9/2024,1984,2h 17m,14,63
85,Duna,5/11/2024,1984,2h 17m,14,63
39,Anatomia de uma Queda,4/15/2024,2023,2h 31m,14,77
39,Anatomia de uma Queda,4/19/2024,2023,2h 31m,14,77
39,Anatomia de uma Queda,4/20/2024,2023,2h 31m,14,77
39,Anatomia de uma Queda,4/21/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/22/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/23/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/24/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/25/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/26/2024,2023,2h 31m,14,77
42,Anatomia de uma Queda,4/27/2024,2023,2h 31m,14,77
43,Anatomia de uma Queda,4/29/2024,2023,2h 31m,14,77
43,Anatomia de uma Queda,4/30/2024,2023,2h 31m,14,77
43,Anatomia de uma Queda,5/2/2024,2023,2h 31m,14,77
43,Anatomia de uma Queda,5/3/2024,2023,2h 31m,14,77
53,Anatomia de uma Queda,5/6/2024,2023,2h 31m,14,77
53,Anatomia de uma Queda,5/7/2024,2023,2h 31m,14,77
53,Anatomia de uma Queda,5/8/2024,2023,2h 31m,14,77
53,Anatomia de uma Queda,5/9/2024,2023,2h 31m,14,77
53,Anatomia de uma Queda,5/11/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/13/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/14/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/15/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/16/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/17/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/18/2024,2023,2h 31m,14,77
77,Anatomia de uma Queda,5/19/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/21/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/22/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/23/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/24/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/25/2024,2023,2h 31m,14,77
83,Anatomia de uma Queda,5/26/2024,2023,2h 31m,14,77
96,Anatomia de uma Queda,5/29/2024,2023,2h 31m,14,77
96,Anatomia de uma Queda,5/30/2024,2023,2h 31m,14,77
40,Donzela,4/15/2024,2024,1h 50m,12,61
40,Donzela,4/19/2024,2024,1h 50m,12,61
40,Donzela,4/20/2024,2024,1h 50m,12,61
40,Donzela,4/21/2024,2024,1h 50m,12,61
47,Donzela,4/22/2024,2024,1h 50m,12,61
47,Donzela,4/23/2024,2024,1h 50m,12,61
47,Donzela,4/24/2024,2024,1h 50m,12,61
47,Donzela,4/25/2024,2024,1h 50m,12,61
47,Donzela,4/26/2024,2024,1h 50m,12,61
47,Donzela,4/27/2024,2024,1h 50m,12,61
53,Donzela,4/29/2024,2024,1h 50m,12,61
53,Donzela,4/30/2024,2024,1h 50m,12,61
53,Donzela,5/2/2024,2024,1h 50m,12,61
53,Donzela,5/3/2024,2024,1h 50m,12,61
67,Donzela,5/6/2024,2024,1h 50m,12,61
67,Donzela,5/7/2024,2024,1h 50m,12,61
67,Donzela,5/8/2024,2024,1h 50m,12,61
67,Donzela,5/9/2024,2024,1h 50m,12,61
67,Donzela,5/11/2024,2024,1h 50m,12,61
100,Donzela,5/13/2024,2024,1h 50m,12,61
100,Donzela,5/14/2024,2024,1h 50m,12,61
100,Donzela,5/15/2024,2024,1h 50m,12,61
100,Donzela,5/16/2024,2024,1h 50m,12,61
100,Donzela,5/17/2024,2024,1h 50m,12,61
100,Donzela,5/18/2024,2024,1h 50m,12,61
100,Donzela,5/19/2024,2024,1h 50m,12,61
41,Vidro,4/15/2024,2019,2h 9m,14,66
41,Vidro,4/19/2024,2019,2h 9m,14,66
41,Vidro,4/20/2024,2019,2h 9m,14,66
41,Vidro,4/21/2024,2019,2h 9m,14,66
45,Vidro,4/22/2024,2019,2h 9m,14,66
45,Vidro,4/23/2024,2019,2h 9m,14,66
45,Vidro,4/24/2024,2019,2h 9m,14,66
45,Vidro,4/25/2024,2019,2h 9m,14,66
45,Vidro,4/26/2024,2019,2h 9m,14,66
45,Vidro,4/27/2024,2019,2h 9m,14,66
41,Vidro,4/29/2024,2019,2h 9m,14,66
41,Vidro,4/30/2024,2019,2h 9m,14,66
41,Vidro,5/2/2024,2019,2h 9m,14,66
41,Vidro,5/3/2024,2019,2h 9m,14,66
73,Vidro,5/6/2024,2019,2h 9m,14,66
73,Vidro,5/7/2024,2019,2h 9m,14,66
73,Vidro,5/8/2024,2019,2h 9m,14,66
73,Vidro,5/9/2024,2019,2h 9m,14,66
73,Vidro,5/11/2024,2019,2h 9m,14,66
42,Imaculada,4/15/2024,2024,1h 29m,R,63
42,Imaculada,4/19/2024,2024,1h 29m,R,63
42,Imaculada,4/20/2024,2024,1h 29m,R,63
42,Imaculada,4/21/2024,2024,1h 29m,R,63
7,Imaculada,4/22/2024,2024,1h 29m,R,63
7,Imaculada,4/23/2024,2024,1h 29m,R,63
7,Imaculada,4/24/2024,2024,1h 29m,R,63
7,Imaculada,4/25/2024,2024,1h 29m,R,63
7,Imaculada,4/26/2024,2024,1h 29m,R,63
7,Imaculada,4/27/2024,2024,1h 29m,R,63
16,Imaculada,4/29/2024,2024,1h 29m,R,63
16,Imaculada,4/30/2024,2024,1h 29m,R,63
16,Imaculada,5/2/2024,2024,1h 29m,R,63
16,Imaculada,5/3/2024,2024,1h 29m,R,63
36,Imaculada,5/6/2024,2024,1h 29m,R,63
36,Imaculada,5/7/2024,2024,1h 29m,R,63
36,Imaculada,5/8/2024,2024,1h 29m,R,63
36,Imaculada,5/9/2024,2024,1h 29m,R,63
36,Imaculada,5/11/2024,2024,1h 29m,R,63
57,Imaculada,5/13/2024,2024,1h 29m,R,63
57,Imaculada,5/14/2024,2024,1h 29m,R,63
57,Imaculada,5/15/2024,2024,1h 29m,R,63
57,Imaculada,5/16/2024,2024,1h 29m,R,63
57,Imaculada,5/17/2024,2024,1h 29m,R,63
57,Imaculada,5/18/2024,2024,1h 29m,R,63
57,Imaculada,5/19/2024,2024,1h 29m,R,63
80,Imaculada,5/21/2024,2024,1h 29m,R,63
80,Imaculada,5/22/2024,2024,1h 29m,R,63
80,Imaculada,5/23/2024,2024,1h 29m,R,63
80,Imaculada,5/24/2024,2024,1h 29m,R,63
80,Imaculada,5/25/2024,2024,1h 29m,R,63
80,Imaculada,5/26/2024,2024,1h 29m,R,63
43,Pacto de Redenção,4/15/2024,2023,1h 54m,R,69
43,Pacto de Redenção,4/19/2024,2023,1h 54m,R,69
43,Pacto de Redenção,4/20/2024,2023,1h 54m,R,69
43,Pacto de Redenção,4/21/2024,2023,1h 54m,R,69
44,O Dublê,4/15/2024,2024,2h 6m,14,74
44,O Dublê,4/19/2024,2024,2h 6m,14,74
44,O Dublê,4/20/2024,2024,2h 6m,14,74
44,O Dublê,4/21/2024,2024,2h 6m,14,74
24,O Dublê,4/22/2024,2024,2h 6m,14,74
24,O Dublê,4/23/2024,2024,2h 6m,14,74
24,O Dublê,4/24/2024,2024,2h 6m,14,74
24,O Dublê,4/25/2024,2024,2h 6m,14,74
24,O Dublê,4/26/2024,2024,2h 6m,14,74
24,O Dublê,4/27/2024,2024,2h 6m,14,74
12,O Dublê,4/29/2024,2024,2h 6m,14,74
12,O Dublê,4/30/2024,2024,2h 6m,14,74
12,O Dublê,5/2/2024,2024,2h 6m,14,74
12,O Dublê,5/3/2024,2024,2h 6m,14,74
2,O Dublê,5/6/2024,2024,2h 6m,14,74
2,O Dublê,5/7/2024,2024,2h 6m,14,74
2,O Dublê,5/8/2024,2024,2h 6m,14,74
2,O Dublê,5/9/2024,2024,2h 6m,14,74
2,O Dublê,5/11/2024,2024,2h 6m,14,74
4,O Dublê,5/13/2024,2024,2h 6m,14,74
4,O Dublê,5/14/2024,2024,2h 6m,14,74
4,O Dublê,5/15/2024,2024,2h 6m,14,74
4,O Dublê,5/16/2024,2024,2h 6m,14,74
4,O Dublê,5/17/2024,2024,2h 6m,14,74
4,O Dublê,5/18/2024,2024,2h 6m,14,74
4,O Dublê,5/19/2024,2024,2h 6m,14,74
8,O Dublê,5/21/2024,2024,2h 6m,14,74
8,O Dublê,5/22/2024,2024,2h 6m,14,74
8,O Dublê,5/23/2024,2024,2h 6m,14,74
8,O Dublê,5/24/2024,2024,2h 6m,14,74
8,O Dublê,5/25/2024,2024,2h 6m,14,74
8,O Dublê,5/26/2024,2024,2h 6m,14,74
3,O Dublê,5/29/2024,2024,2h 6m,14,74
3,O Dublê,5/30/2024,2024,2h 6m,14,74
45,Wonka,4/15/2024,2023,1h 56m,10,70
45,Wonka,4/19/2024,2023,1h 56m,10,70
45,Wonka,4/20/2024,2023,1h 56m,10,70
45,Wonka,4/21/2024,2023,1h 56m,10,70
60,Wonka,4/22/2024,2023,1h 56m,10,70
60,Wonka,4/23/2024,2023,1h 56m,10,70
60,Wonka,4/24/2024,2023,1h 56m,10,70
60,Wonka,4/25/2024,2023,1h 56m,10,70
60,Wonka,4/26/2024,2023,1h 56m,10,70
60,Wonka,4/27/2024,2023,1h 56m,10,70
64,Wonka,4/29/2024,2023,1h 56m,10,70
64,Wonka,4/30/2024,2023,1h 56m,10,70
64,Wonka,5/2/2024,2023,1h 56m,10,70
64,Wonka,5/3/2024,2023,1h 56m,10,70
71,Wonka,5/6/2024,2023,1h 56m,10,70
71,Wonka,5/7/2024,2023,1h 56m,10,70
71,Wonka,5/8/2024,2023,1h 56m,10,70
71,Wonka,5/9/2024,2023,1h 56m,10,70
71,Wonka,5/11/2024,2023,1h 56m,10,70
99,Wonka,5/13/2024,2023,1h 56m,10,70
99,Wonka,5/14/2024,2023,1h 56m,10,70
99,Wonka,5/15/2024,2023,1h 56m,10,70
99,Wonka,5/16/2024,2023,1h 56m,10,70
99,Wonka,5/17/2024,2023,1h 56m,10,70
99,Wonka,5/18/2024,2023,1h 56m,10,70
99,Wonka,5/19/2024,2023,1h 56m,10,70
46,Fragmentado,4/15/2024,2016,1h 57m,14,73
46,Fragmentado,4/19/2024,2016,1h 57m,14,73
46,Fragmentado,4/20/2024,2016,1h 57m,14,73
46,Fragmentado,4/21/2024,2016,1h 57m,14,73
73,Fragmentado,4/22/2024,2016,1h 57m,14,73
73,Fragmentado,4/23/2024,2016,1h 57m,14,73
73,Fragmentado,4/24/2024,2016,1h 57m,14,73
73,Fragmentado,4/25/2024,2016,1h 57m,14,73
73,Fragmentado,4/26/2024,2016,1h 57m,14,73
73,Fragmentado,4/27/2024,2016,1h 57m,14,73
77,Fragmentado,4/29/2024,2016,1h 57m,14,73
77,Fragmentado,4/30/2024,2016,1h 57m,14,73
77,Fragmentado,5/2/2024,2016,1h 57m,14,73
77,Fragmentado,5/3/2024,2016,1h 57m,14,73
99,Fragmentado,5/6/2024,2016,1h 57m,14,73
99,Fragmentado,5/7/2024,2016,1h 57m,14,73
99,Fragmentado,5/8/2024,2016,1h 57m,14,73
99,Fragmentado,5/9/2024,2016,1h 57m,14,73
99,Fragmentado,5/11/2024,2016,1h 57m,14,73
47,Coringa,4/15/2024,2019,2h 2m,16,84
47,Coringa,4/19/2024,2019,2h 2m,16,84
47,Coringa,4/20/2024,2019,2h 2m,16,84
47,Coringa,4/21/2024,2019,2h 2m,16,84
78,Coringa,4/22/2024,2019,2h 2m,16,84
78,Coringa,4/23/2024,2019,2h 2m,16,84
78,Coringa,4/24/2024,2019,2h 2m,16,84
78,Coringa,4/25/2024,2019,2h 2m,16,84
78,Coringa,4/26/2024,2019,2h 2m,16,84
78,Coringa,4/27/2024,2019,2h 2m,16,84
48,O Poderoso Chefão,4/15/2024,1972,2h 55m,14,92
48,O Poderoso Chefão,4/19/2024,1972,2h 55m,14,92
48,O Poderoso Chefão,4/20/2024,1972,2h 55m,14,92
48,O Poderoso Chefão,4/21/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/22/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/23/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/24/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/25/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/26/2024,1972,2h 55m,14,92
62,O Poderoso Chefão,4/27/2024,1972,2h 55m,14,92
51,O Poderoso Chefão,4/29/2024,1972,2h 55m,14,92
51,O Poderoso Chefão,4/30/2024,1972,2h 55m,14,92
51,O Poderoso Chefão,5/2/2024,1972,2h 55m,14,92
51,O Poderoso Chefão,5/3/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/6/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/7/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/8/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/9/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/11/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/13/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/14/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/15/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/16/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/17/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/18/2024,1972,2h 55m,14,92
56,O Poderoso Chefão,5/19/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/21/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/22/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/23/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/24/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/25/2024,1972,2h 55m,14,92
73,O Poderoso Chefão,5/26/2024,1972,2h 55m,14,92
85,O Poderoso Chefão,5/29/2024,1972,2h 55m,14,92
85,O Poderoso Chefão,5/30/2024,1972,2h 55m,14,92
49,Furiosa: Uma Saga Mad Max,4/15/2024,2024,,,NULL
49,Furiosa: Uma Saga Mad Max,4/19/2024,2024,,,NULL
49,Furiosa: Uma Saga Mad Max,4/20/2024,2024,,,NULL
49,Furiosa: Uma Saga Mad Max,4/21/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/22/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/23/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/24/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/25/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/26/2024,2024,,,NULL
55,Furiosa: Uma Saga Mad Max,4/27/2024,2024,,,NULL
32,Furiosa: Uma Saga Mad Max,4/29/2024,2024,,,NULL
32,Furiosa: Uma Saga Mad Max,4/30/2024,2024,,,NULL
32,Furiosa: Uma Saga Mad Max,5/2/2024,2024,,,NULL
32,Furiosa: Uma Saga Mad Max,5/3/2024,2024,,,NULL
16,Furiosa: Uma Saga Mad Max,5/6/2024,2024,,,NULL
16,Furiosa: Uma Saga Mad Max,5/7/2024,2024,,,NULL
16,Furiosa: Uma Saga Mad Max,5/8/2024,2024,,,NULL
16,Furiosa: Uma Saga Mad Max,5/9/2024,2024,,,NULL
16,Furiosa: Uma Saga Mad Max,5/11/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/13/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/14/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/15/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/16/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/17/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/18/2024,2024,,,NULL
12,Furiosa: Uma Saga Mad Max,5/19/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/21/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/22/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/23/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/24/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/25/2024,2024,,,NULL
3,Furiosa: Uma Saga Mad Max,5/26/2024,2024,,,NULL
1,Furiosa: Uma Saga Mad Max,5/29/2024,2024,,,NULL
1,Furiosa: Uma Saga Mad Max,5/30/2024,2024,,,NULL
50,Não Fale o Mal,4/15/2024,2022,1h 37m,Not Rated,66
50,Não Fale o Mal,4/19/2024,2022,1h 37m,Not Rated,66
50,Não Fale o Mal,4/20/2024,2022,1h 37m,Not Rated,66
50,Não Fale o Mal,4/21/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/22/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/23/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/24/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/25/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/26/2024,2022,1h 37m,Not Rated,66
69,Não Fale o Mal,4/27/2024,2022,1h 37m,Not Rated,66
51,Beekeeper: Rede de Vingança,4/15/2024,2024,1h 45m,18,64
51,Beekeeper: Rede de Vingança,4/19/2024,2024,1h 45m,18,64
51,Beekeeper: Rede de Vingança,4/20/2024,2024,1h 45m,18,64
51,Beekeeper: Rede de Vingança,4/21/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/22/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/23/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/24/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/25/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/26/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,4/27/2024,2024,1h 45m,18,64
30,Beekeeper: Rede de Vingança,4/29/2024,2024,1h 45m,18,64
